question,answer
"['이거 깨져서 세는건가요..?', '거품이 줄줄세는데 어떡하죠']","['첨부해주신 사진으로는 깨지거나 손상 부위가 확인되지 않으나세제가 과다하게 투입되는 경우 거품이 많이 생기거나헹굼을 적게 할 경우 거품이 많이 남거나 잔류할 수 있습니다.', '미니 세탁기는 아기 옷 속옷과 같은 민감성 의류 위주의 세탁을 위한 소량 전용 제품으로 적은 량의 세제로 세탁을 진행해야 합니다.', '세제 량을 줄여 이용해 주시고 손상 부위가 확인되거나세제량과 관계 없이 불편이 지속된다면 서비스를 신청하시어전문 엔지니어를 통해 제품 점검 및 상담을 나누어 주시기 바랍니다.']"
"['물 탈수 안한상태로 건조기 돌리고 난 후 부터 저래요', '중간에 멈추고 저런 표시 뜨는대 뭔가요']","['해당 증상의 경우 물통이 가득 차면 해당 표시가 점멸하며 건조가 중지됩니다.', '배수 호스를 연결하여 사용하는 경우 배수 호스가 꼬임 꺾임 높게 설치 또는 물에 잠김', '등 현상이 없는지배수 호스 상태 점검이 필요합니다.', '물통을 사용하는 경우 물통을 비운 후 꼭 맞도록 재장착하여 작동해 주세요.']"
"['삼성 갤럭시S10쓰고 있는데 엘지 노트북과 무선동글이로 연결하려고 하는데요', '검색도 해보고 온갖 방법을 써봤는데도 안되네요', '도대체가 왜안될까요?', '노트북에 연결해서 핸드폰 미러링 할수있는 방벙있나여?']","['윈도우 10 버전에서 노트북과 휴대폰 미러링은 휴대폰이 지원이 되는 모델이면 동글이 사용하지 않아도 연결 가능합니다.', '1. 시작 버튼 설정 시스템 PC에 화면 표시 첫 번째 항목에서 어디에서나 사용 가능으로 설정 해줍니다.', '2. 작업 표시줄 검색돋보기 모양에서 연결 입력 사용자 휴대폰 연결 휴대폰 추가하시고 이후 안내 내용에 따라 순서대로 진행하시기 바랍니다.']"
"['8년정도?', '조금 오래된 LG LED TV입니다.', '근데 최근 들어서 리모컨 조작을 하지 않음에도 불구하고채널이나 음량이 저절로 변경되고외부입력창이 뜨는 등 타인의 리모컨 조작으로 인해저희집 TV랑 간섭이 일어나고 있는 것 같습니다.', '저층 아파트라 한집씩 물어보고 있는데 일반적으로 외부입력으로 진입하는 경우는 드물어서 물어봐도 다들 아니라고만 하고어떻게 해야할지 고민입니다.', 'TV설정 어딜봐도 외부 리모컨 주파수 차단이라던가 그런건 없나보네요.']","['일반적으로 다른 세대에서 고객님 댁 내 TV를 조작 하기는 어렵습니다.', '또한 리모컨의 주파수 차단 기능은 별도로 설정 할 수 없으며해당 증상은 리모컨이나 TV자체의 오동작으로 보여 제품 점검이 필요해 보입니다.', '제품의 정확한 진단 및 조치는 제품 점검 후엔지니어를 통해 안내 가능한 부분으로 서비스를 신청하시어점검과 상세 안내를 받아 주시기 바랍니다.']"
"['LG티비 이어폰으로 듣다가 갑자기 소리가 안나와요', '껏다켜도 안되고 이어폰을 패도 꼽아도 반응이 없어요', 'USB는 소리가 나는데 어찌된걸까요']","['TV에 USB 연결 재생 시 소리가 들린다면 TV 스피커 성능에는 문제는 없는 것으로 예상됩니다.', '셋탑 박스를 통해 TV 시청을 한다면 연결된 셋탑박스 신호 송출 문제로 소리 전달이 안될 수 있으므로 셋탑 박스의 전원을 끄고 전원 코드를 분리 후 잠시 후 재연결하여 확인해 주세요.', '만약 동일하게 소리가 들리지 않는다면 가입한 통신사로 상담이 필요해 보입니다.']"
"['티비넷플릭스에서 자꾸 99퍼에서 로딩이 끊깁니다.', '인터넷 유선으로 다 연결되어 있는데 꼭 중간중간에 99퍼에서 100퍼로 안오르고 그대로입니다.', '그래서 로딩 99퍼마다 뒤로갔다와서 다시보느라 귀찮은데 이거 어떻게 해결하나요?', '티비는 LG꺼입니다.']",['해당 증상의 경우 넷플릭스로 상담이 필요해 보입니다.']
"['원룸인데요', '냉장고는 LG B187WM 주기적으로 다다다드드드드드드득 소리 납니다', '첨부파일코드 10분정도 뺐다고 꽂아도 저러네요', '은근 자주 발생해서 짜증나네요...', '고장난건지...', '음성 006.M4A 내PC 저장 MYBOX 저장']","['냉기 만드는 과정 중 모터와 팬 회전 시 해당 소음이 발생할 수 있습니다.', '냉각 모터는 냉기를 만들 때 가동되다가 냉장고 속에 어느정도 냉기가 퍼져 온도가 낮아지면 가동을 멈춥니다.', '또는 바닥이 단단하고 고르지 않은 곳에 냉장고가 설치되어 있거나냉장고의 수평이 맞지 않아 진동이 생길 때 소음이 발생할 수 있습니다.', '냉장고의 수평이 맞지 않는다면 수평을 조정해 주세요.', '조치에 어려움이 있으시거나 소음으로 불편이 크시다면서비스를 신청하시어 전문 엔지니어의 점검과 상담을 나누어 주시기 바랍니다.']"
"['오늘 오전에 서비스센터가서 수리 받고 왔는데 하루도 안돼서 저녁에 또 똑같은 문제로 인터넷 연결 안되네요', '도대체 무슨 경우인지 모르겠어요', '노트북 도 구매한지 이제 6개월정도 되어갑니다', '이렇게 비싸고 좋은 성능 노트북 구매한게 무슨 소용인가 싶네요', '매일 노트북 사용해야하는데 사용할때마다 서비스 센터 들락거릴수도 없는 노릇이고 너무 시간 아까운데LG도 노트북 리퍼가 가능한건가요??', '진짜 너무 스트레스네요']","['수리 후 동일한 증상으로 불편 드려 죄송합니다.먼저 윈도우즈 버전을 최신으로 업데이트하시기 바랍니다.', '시작설정업데이트 및 보안WINDOWS 업데이트업데이트 확인에서 가능합니다.', '윈도우즈 11로 업그레이드가 아닌 윈도우 10에서 윈도우즈 업데이트를 최신으로 진행하는 것 이니 주의하시기 바랍니다.', '이후 아래 안내드리는 내용대로 진행하여 무선랜 드라이버 제거 후 재설치 진행하여 확인하시기 바랍니다.', '1. 키보드 FNF6을 눌러 비행기 모드 끄기를 해주세요.', '2. 작업 표시줄 시작 버튼을 마우스 오른쪽 버튼을 클릭 후 장치 관리자를 선택해 주세요.', '3. 장치 관리자 네트워크 어댑터 더블 클릭 INTELR WIFI 6 AX201 160MHZ 항목 마우스 오른쪽 버튼을 클릭하여 디바이스 제거 항목을 클릭해 주세요.', '4. 디바이스 제거 시 이 장치의 드라이버 소프트웨어를 삭제합니다', '항목에서 체크를 해제해 주시고 제거 버튼을 클릭해 주세요.', '5. 바탕화면 좌측 하단 시작 전원 다시 시작으로 재부팅 한 후 인터넷이 잘 되는지 확인해 주세요.']"
"['2016.9월에 제조된 티비입니다', '어느날부터 초록색선이 한줄 보이는데고장인가요?', 'AS받을경우 비용도 궁금합니다']","['해당 증상이 모든 채널에서 보여진다면 엔지니어의 제품 점검이 필요하며채널마다 다르게 생길 경우 방송국에서 제작하는 방송 프로그램에 따라서 발생할 수 있으므로 해당 통신사를 통해 점검이 필요합니다.', '추가로 영상 테스트자가 진단 시 정상으로 잘 보인다면 제품상의 문제가 아닌 주변기기 및 신호 문제로 의심되며테스트자가 진단 시에도 동일하다면 제품 점검이 필요합니다.', '영상 테스트 방법은 제품에 따라 설정이 다른 부분으로 설명서 또는 아래 URL을 통해 참고해 주시기 바랍니다.']"
"['오늘 엘지 그램 16을 프리도스 제품으로 구입했습니다.', '그래서 유튜브에 나온 영상 그대로 따라하면서 윈도우 10을 설치하고 엘지 DNA 드라이버 설치를 계속 진행 했습니다.', '그런데 자동으로 껐다 켜졌다 하는 과정에서 블루 스크린이 뜨고 그 이후로는 아직 설치할 드라이브만 남아있다는 안내창만 뜨고 확인을 누르니까 아무것도 안 떠요', '어떻게 해야할까요????', '그리고 키보드가 이상해요 화면 밝기나 소리 조절이 키보드를 통해 조절이 안되고 계속 다른게 인식되는거 같아요.', '예를들어 F10이 ESC 역할을 한다던가??', '도와주세요', '노트북 처음 샀는데 너무 당황 스러워요']","['문의하신 증상은 윈도우가 정상 설치 안 되어 나오는 증상일 수 있어윈도우 설치를 다시 한번 진행해 보시기 바랍니다.', '정상적으로 윈도우가 설치되었다면 LG DNA CENTER PLUS 프로그램을 실행하면 드라이버는 자동으로 설치 진행됩니다.']"
"['저는 티비프로를 보는것보다 유튜브보는게 더 좋아서티비로 유튜브 보니까 티비가 안켜지는거에요', '왜이러는지 모르겠는데 이제 엄마 다시는 티비로 유튜브보지말라는거에요', '전에는 안그랬는데 갑자기 그러니깐당황스러웠고 짜증나기도 했어요', '이거진짜 어떡해야될까요', '우리집티비는 엘지티비고 내공 100 겁니다', '내공냠냠하면바로신고함']","['전원 케이블 연결 상태가 안 좋거나 콘센트가 헐겁게 장착되어 있는 경우 전원이 안 들어 올 수 있습니다.전원코드를 분리 후 다른 콘센트로 재연결 해주시고 TV 뒷면 전원 케이블이 정상적으로 연결되어 있는지 확인해 주세요.', '조치 후 동일하다면 전문 엔지니어의 정확한 점검이 필요합니다.']"
"['20년 5월에 이사하면서 직구로 구입한 LG TV 수리비 많이 나올까요?', '주말에 본가 다녀와서 TV켰는데 화면 3분의1 지점에 세로로 노란줄이 나오는데 패널 수리해야하는 걸까요?', '직구로 구입한거라 무상1년도 지났고.']","['해당 증상이 모든 채널에서 보여진다면 엔지니어의 제품 점검이 필요하며채널마다 다르게 생길 경우 방송국에서 제작하는 방송 프로그램에 따라서 발생할 수 있으므로 해당 통신사를 통해 점검이 필요합니다.', '영상 테스트에서도 동일한 증상이라면 서비스를 신청하시어전문 엔지니어의 점검과 상담을 나누어 주시기 바랍니다.']"
"['안녕하십니까?', '글 읽어주셔서 감사드립니다.', '저번에 한번 그램 팬이 돌아가는 소리가 심하여 질문을 올렸던 사람입니다.', '저번에 답변주셨던 분들의 글을 참고하여 금일 서비스 센터에 방문하여 팬을 교환하였으나집에 복귀한 후 지금 그램을 다시 기동하고 있는데 팬이 돌아가는 소리가 심합니다.', '이에 어떻게 대처를 해야할지 여쭤봅니다.', '소리가 너무 심하여 도서관에 들고갈 수 없을 정도입니다.']","['해당 내용에 대해 자세한 확인 및 안내드리고자 합니다.', 'LG전자 홈페이지 게시판으로 글을 남겨주시면 상세한 안내 및 도움드리겠습니다.']"
"['LG THINQ TV갑자기 미러링이 안되요.', '왜그러죠', '핸드폰에서 잡히지 않아요?']",[]
"['LG전자 고객도우미 회신 기다립니다', '거실TV는 OLED55C9FNA 입니다.', '아래 리모컨이 들어있었습니다. 고무로 된 버튼이 참 누르기 불편하고 잘 눌러지지도 않는데요.', '방향키 오른쪽이', '고장났습니다.', '건전지 교환해도 안먹습니다.', '검색해보니 리모컨은 수리가 안되고 교체 해야 한다고 하군요.', '그래서 검색을 하던 중 이하 리모컨을 발견했습니다.', '넷플릭스 디즈니플러스 단축키가 있고 버튼이 잘 될듯하여 괜찮아 보였는데요.', '대응 가능 TV모델명을 검색해 봤는데 OLED55C9FNA가 없었습니다.', '질문입니다.', '1. OLED55C9FNA에는 호환이 안되는 것인가요?', '2. OLED55C9FNA에 추천 가능하신 버튼 편한 최신 리모컨은 어떤것이 있을지요?', '감사합니다.']","['리모컨의 건전지 교체 후에도 다른 버튼은 잘 되는데 오른쪽 방향키만 작동이 되지 않는다면 버튼 주변에 이물 및 끈적임은 없는지 확인이 필요하며 리모컨 고장인 경우 별도 구매가 필요합니다.', '해당 모델의 경우 AKB75675306 리모컨 구입이 가능하며대치 상품으로 이용 가능한 리모컨은 AKB75675304 로 확인되나첨부해주신 리모컨은 이용이 어려운 것으로 보입니다.', '아래 URL을 통해 상품번호 검색시 리모컨 구입이 가능하오니 참고해 주세요.']"
"['구매한지 1년이 다되어가는데 언젠가부터 화면이 이상하다는걸느꼈는데 껐다켜서다시보곤했는데 요즘 다시켜도 계속 나오네요.', '수리불러야겠죠?', '1년안됐음', '무상수리인가요?']","['해당 증상이 모든 채널에서 보여진다면 엔지니어의 제품 점검이 필요하며채널마다 다르게 생길 경우 방송국에서 제작하는 방송 프로그램에 따라서 발생할 수 있으므로 해당 통신사를 통해 점검이 필요합니다.', '추가로 영상 테스트자가 진단 시 정상으로 잘 보인다면 제품상의 문제가 아닌 주변기기 및 신호 문제로 의심되며테스트자가 진단 시에도 동일하다면 제품 점검이 필요합니다.', '영상 테스트 방법은 제품에 따라 설정이 다른 부분으로 설명서 또는 아래 URL을 통해 참고해 주시기 바랍니다.']"
"['그램노트북을 사용하고 있습니다', '윈도우 11 업데이트 하면 언더바에 와이파이 소리 배터리가 표시되는데 그걸 눌러서 소리를 조절하잖아요', '근데 소리', '볼륨 키를 높이거나 줄여도 자기 혼자 원래 볼륨으로 돌아갑니다', '처음엔 잘 조절됬는데 컴퓨터를 다시 켜고 꺼도 이러니깐 미칠 것 같아요', '도와주세요']","['아래와 같이 사운드 드라이버 제거 후 재설치 진행해 보시기 바랍니다.', '시작 아이콘 우 클릭장치 관리자사운드 비디오 및 게임 컨트롤러 더블클릭 CONEXANT HD AUDIO SYNAPTICS SMARTAUDIO HD REALTEK HD AUDIO HIGH DEFINITION AUDIO 등모델에 따라 다릅니다.', '항목 마우스 우 클릭 디바이스 제거팝업창에서 이 장치의 소프트웨어를 삭제합니다', '체크 박스란이 있다면 체크하고 제거 후 재부팅 노트북 구매할 때 WINDOWS가 포함된 제품은 LG UPDATE CENTER를 WINDOWS가 포함되지 않은 제품은 LG DNA CENTER PLUS를 실행하고제거된 사운드 드라이버 설치 후 재부팅하여 확인 부탁드립니다.']"
['여기서 고쳐야 되는것이 있나요?'],"['해당 내용은 자사의 기술 정보도 포함되어 있으며 자가 수리는 안전과도 연계된 부분으로 안내드리기 어려운 점 양해 부탁드립니다.', '제품 수리가 필요한 경우 서비스를 신청하시어 전문 엔지니어를 통해 점검 및 조치를 받아주시기 권장드립니다.']"
"['10월 6일 LG 물류센터에서 안마의자를 배송 받았는데 도착해 보니 어께부분에 페인트 까임과 가', '죽부분이 스크레치가 생겨서 문의를 했거든요', '그랬더니 배송기사와 합의를 보라고 하더군요', '상담직원은 그래서 배송기사와 이야기 하는데 부품을 통체로 갈아야 한다고 해서 가격을 알려달라고 했는데 답장이 12월쯤 오더라구요', '그래서 교채해달라 문자로 남겼거든요', '그 뒤로 아무런 대꾸가 없는겁니다.', '배송당시 사진은 적제 해놓은 사진만 문자로 갖고 있습니다.', '기사님이 촬영한 사진이죠 ..', '손해 배상청구를 하고 싶은데 무슨 방법이 있을까요 ?']",['서비스 이용에 불편을 드린 점 사과드리며 아래의 게시판으로 전화번호제품 구입 및 서비스 접수시 연락처 성명과 함께 네이버지식인에 문의주신 게시글을 남겨주시면담당부서를 통해 빠른 점검과 문제점을 지원해드리고자 합니다.']
"['이것도 블랙아웃현상이라고 하는지는 잘 모르겠는데...', '2020 그램을 사고 윈도우 11으로 업데이트를 12월 15일에 했습니다...', '전원을 나중에 끈다는 알림을 준다고 해서 계속 사용을 했고 이후 12월 16일에 제가 사용하지 않을 때 .NET FRAMEWORK 3.5및4.8누적 업데이트를 했었나 봅니다..', '그 이후부터 이런 현상이 나기 시작했습니다', '처음 이 현상이 발견된 후 컴퓨터를 껐다 키니 괜찮아져 사용을 하다가 12월 17일에 업데이트를 하며 다시시작한 후에 또 이런 일이 발생하여 또 껐다 켰습니다...', '지금까지 조금 창을 두 개 띄워놓는다던지 하면 글자가 흔들리는 현상과 많이 창을 띄우게 되면 블랙아웃 현상이 나타납니다...', '오늘 특히 심해져서 마우스를 왔다갔다하면 두 현상이 나타납니다', '계속 껐다 키는 게 맞는 방법일까요...?', '저는 밤에 컴퓨터로 유튜브 노래를 틀고 자서 컴퓨터가 밤에 언제 꺼지는지는 모릅니다...', '혹시 이것 때문인지도 궁금합니다']","['윈도우 10 사용 시에 정상이었다면 11 업데이트 오류로 예상됩니다.', '그래픽 드라이버 업데이트 진행해 보시기 바랍니다.', '1. 시작 버튼에서 마우스 우 클릭장치 관리자 클릭디스플레이 어댑터 더블 클릭 INTEL 항목 마우스 우 클릭하여 디바이스 제거 팝업창에서 이 장치의 소프트웨어를 삭제합니다', '체크 박스란이 있다면 체크하고 제거입니다.', '2. 재부팅하여 처음 구매할 당시 WINDOWS가 포함된 제품은 LG UPDATE CENTER를 WINDOWS가 포함되지 않은 제품은 LG DNA CENTER PLUS 프로그램을 실행하여 삭제된 그래픽 드라이버를 설치한 후 확인해 주세요.']"
"['사진과 같이 스크린 오른쪽하단 빛번짐과 스크린 하단부 전체에렌즈 테두리부분이 투사되어 나옵니다.', '어떻게 수리할수있나요?']","['첨부해주신 사진 확인시 제품 점검이 필요합니다.', '엔진 교체 수리', '가 에상되나 제품의 정확한 진단 및 조치는 제품 점검 후 엔지니어를 통해 안내 가능한 부분으로 서비스를 신청하시어 점검과 상세 안내를 받아 주시기 바랍니다.']"
"['86UM8070PUA LG TV직구 스피커 AUX로 연결해서 듣고 싶은데 AUX가 없네요', '다른 방법이 있나요??']","['문의주신 내용에 추가 확인시 정정된 부분이 있어 재답변 드립니다.', '첨부', '해주신 사진 확인시 광 음성 출력 단자 밖에 없는 것으로 확인 됩니다.', '아날로그 음성 출력 단자 미지원이외 스테레오 케이블 연결 단자는 지원하고 있지 않습니다.', '단자가 없다면 연결 사용이 어려우며 컨버터와 같은 외부 기기 호환 여부에 대해서는 확인 및 안내 드리기 어려운 점 양해부탁드립니다.']"
"['안녕하세요', '현재 LG전자에서 나온 탭북 중 11T740GT50K 모델을 사용하고 있습니다.', '밑 사진과 같이 저런 경우 수리 비용이 얼마 정도 나올까요?', '이 부분 이외의 하자는 없습니다.', '빠른 답변 해주시면 감사하겠습니다.']","['문의하신 수리비는 모델에 따른 부품 수리 범위 수리 난이도 등 종합적인 요소를 고려하여 책정되는 부분으로 엔지니어가 직접 제품 상태를 확인 후 안내 가능한 점 양해 부탁드립니다.', '번거로우시겠지만 가까운 서비스 센터 방문하시어전문 엔지니어를 통해 점검 및 정확한 상담 나눠 보시기 바랍니다.']"
"['예전에 다음이내 네이버같은 자주쓰는 인터넷사이트 홈화면에 추가해서 썼는데요.', '다시 추가하고 싶은 사이트가 있어서 방법을 찾아보니 아무리해도 모르겠습니다.', '홈화면 편집에서 삭제나 순서변경은 가능한데.', '인터넷 즐겨찾기 추가말고 홈화면에 추가하는 방법아시는 분있으시면 꼭 가르쳐주시길 바랍니다.']","['해당 기능은 모델 및 OS에 따라 다른 부분으로정확한 모델명 확인 후 안내가 가능합니다.', '1. 리모컨의 홈 홈 목록의 하단 가장 오른쪽에 위치한 편집 모드연필모양 그림를 선택하여 앱 편집 모드로 진입 합니다.', '2. 화면의 오른쪽 항목에서 좋아하는 동영상 서비스 채널을 목록에 추가할 수 있습니다.', '만약 2018년 제품의 경우 현재 페이지를 홈 화면에 추가하거나상단의 즐겨찾기에서 추가 및 삭제가 가능합니다.', '추가로 홈에 바로가기 추가할 수 있는 갯수가 5개 까지이며5개가 꽉 차면 버튼이 표시되지 않습니다.']"
"['LG제품 OLEDTV에 인터넷통신사 셋탑연결사용중입니다', '언제부턴가 실시간시청중 간혈적으로 대중없이 순단블랙화면으로 깜빡거림이 나타나는데요', '어느날은 자주나타나고 또 몇일동안은 정상이고 반복을합니다', '통신사기사님이 오셔서 전체적인 인터넷선로점검은 문제없다하시고요', 'HDMI포트변경 HDMI2.0 케이블교체 셋탑교체 인터넷배선점검 장비교체도 다했는데요', 'HDCP설정호환문제일수도 있다고 설정변경도했습니다 그래도 동일문제가 발생하는데요', '게임기 닌텐도와 플스는 그증상이 나타나질않아요', '물론 엘지TV기사님도 오셔서 영상테스트등 점검하시더니 TV문제아니라고하시고요', '답답해서 질문드려요', '확인해볼방법이 있을까요?', 'TV와 통신사셋탑중 어느쪽문제일까요?', '혹시 TV에 닌텐도 플스 셋탑 HDMI연결된상태에서 외부입력변경하면서 사용중인데 충돌같은게 일어날수도있나요?', '답변부탁드립니다']","['통신사 및 제품 점검 후에도 동일한 증상으로 불편이 크셨으리라 생각됩니다.', '아래의 게시판으로 제품 모델명과 전화번호서비스 접수시 연락처 성명과 함께 네이버지식인에 문의주신 게시글을 남겨주시면담당부서를 통해 빠른 점검 및 문제점을 지원해드리고자 합니다.']"
"['LG전자에서 티비설치하러 오셨습니다', '안방에 설치하고싶어 위치정하고 두드려보시더니 석고네 하시더니 일단 뚫었습니다', '근데 뚫고 나서 여기에는 설치 안된다고 하시는데 결국 다른데 달았습니다', '그럼 저거 뚫어놓은건 보상 못받나요?', '제가 억지로 뚫어달란것도 아니였고 저는 저기에다 하고싶어서 해달라고 하고 거실에 나와있었습다']",['서비스 이용에 불편을 드린 점 사과드리며 아래의 게시판으로 전화번호제품 구입시 연락처 성명과 함께 네이버지식인에 문의주신 게시글을 남겨주시면담당부서가 빠른 방문을 통해 점검하고 문제점을 해결지원해드리고자 합니다.']
"['안녕하세요', '현재 LG전자에서 나온 탭북 중 11T740GT50K 모델을 사용하고 있습니다.', '밑 사진과 같이 저런 경우 수리 비용이 얼마 정도 나올까요?', '이 부분 이외의 하자는 없습니다.', '빠른 답변 해주시면 감사하겠습니다.']","['문의하신 수리비는 모델에 따른 부품 수리 범위 수리 난이도 등 종합적인 요소를 고려하여 책정되는 부분으로 엔지니어가 직접 제품 상태를 확인 후 안내 가능한 점 양해 부탁드립니다.', '번거로우시겠지만 가까운 서비스 센터 방문하시어전문 엔지니어를 통해 점검 및 정확한 상담 나눠 보시기 바랍니다.']"
"['티비로 디즈니 플러스 볼려고 하는데 업데이트 하라더니 업데이가 안되서 짜증나서 지웠다가 다시 깔려고 지웠더니 일시적인 오류라며 설치도 안되요', '초기화도 시키고 전원도 뽑아봤다가 업데이트를 시켜보라는말도 있길래 봤더니 업데이트 다 되어있고국가?를 기타말고 미국으로 바꾸라는데 미국은 없고.티비로 디즈니 플러스 볼수있는방법 없나요.']",['만약 해외향을 로컬 변경한 제품이라면콘텐츠 앱 및 한국형 애플리케이션 사용이 제한 됩니다.']
"['로그인 핀번호를 틀린적이 없는데 자꾸 이런 식으로 뜨고 인터넷에 찾아본 방법들도 사용할 수가 없는 상황입니다', '어떻게 해야하나요', '저 초록색 글씨 링크를 타고 가서 하라는대로 따라하면 두 번째 사진처럼 뜹니다']","['MICROSOFT 앱 또는 사이트에 로그인되어 있는 사용자와 현재 사용자의 정보가 다를 때 나타날 수 있는 에러로 보입니다.', '시작 아이콘 클릭 설정 계정 사용자 정보에서 MICROSOFT 앱에 로그인 중지 항목이 보이면 중지를 선택해 주시고 회사 또는 학교 사용자 기타 사용자 항목에도 연결 혹은 로그인되어 있으면 모두 연결 끊기나 로그아웃 후 다시 시도해 주시어 확인 부탁드립니다.', '위와 같이 조치한 후에도 동일하다면 제품 확인 후 조치가 필요한 부분으로서비스 예약 후 방문해 주시면 엔지니어가 점검 후 자세한 안내 및 조치 도와드리겠습니다.']"
"['LG 모니터이고 5년 넘었습니다.', '현상이 말그대로 전원이 그냥 나갑니다.', '코드를 꼽으면 전원이 들어옵니다.', '이후 시간이 지나면 전원이 다시 나가는데 이렇게 꺼지면 모니터 전원ON.OFF버튼 그리고 뒤쪽 전원케이블 두가지 방법으로도 켜지지 않고 오직 멀티탭 코드를 뽑았다 끼어야만 다시 전원이 들어옵니다.', '중요한건 다시 얼마 후 전원이 나갑니다...', '몇번 반복하다보면 꺼지는 주기도 짧아지고 뽑았다 꼽아도 안켜질때가 있습니다.', '혹시 멀티탭 문제인가하고 본체와 코드 자리를 바꿔봤는데 둘다 문제 없이 잘 켜져있길래 그냥 둬봤던 한참 뒤에 모니터만 다시 나가더라구요.', '멀티탭 본체의 문제가 아닌 것 같은데 아시는 분있나요?', '신호없음 이런게 아닌 전원 자체가 나가는 것이고오직 코드를 다시 끼우는 것만으로 다시 켜진다는게 무슨 현상인지 궁금하네요', '픽셀관련해서 수명가서 버려보긴했는데..', '추가로 모니터 스위칭케이블을 꼽았다 빼도되네요..', '모니터에 직접 꽂는 케이블로는 안켜집니다']","['사용 중 전원이 꺼진다면 모니터 문제로 보입니다.', '해당 증상의 원인 파악 및 조치 방법에 대한 안내는엔지니어가 직접 점검 후 가능한 점 양해 부탁드리며서비스 예약 후 방문해 주시면 엔지니어가 자세한 안내 및 조치 도와드리겠습니다.']"
"['LG 트윈워시 세탁기를 사용중인데 하단의 미니워시 전원저튼이랑 모드선택버튼 다 작동하는데 동작버튼만 안눌러져요', '버튼불량인지..', '일단 세탁기라도 쓸수있게 핸드폰으로 미니워시 조작은 안될까요?', 'WIFI 표시가 없어 핸드폰으로도 작동 안되요']","['기능 조작부 내부 습기 등에 의해 오동작 등이 발생할 수도 있으며이 경우 자가조치 해볼 수 있는 방법으로는 세탁기의 전원코드를 빼내고 드라이기를 이용해 기능 조작부를 냉풍으로 말려 보시는 것 입니다.', '온풍 시에는 일정 거리약 한뼘을 유지하여 말려주세요.', '안내드린 방법으로 조치 후에도 동일하다면 제품 점검이 필요한 부분으로서비스 예약 해 주시면 엔지니어가 방문하여 점검 및 안내 도와드리겠습니다.']"
"['분명히 잘 됐었는데 코드를 잠깐 뺐다가 다시 낀 이후로 안돼요', '처음 5분정도는 멀쩡하다가 그 다음부터는 냉수버튼 깜빡이면서 띠딩띠딩 소리 나면서 버튼이 먹통이 되네요', 'AS 불러보긴 할건데 그 전에 해결할 수 있으면 해서요..']","['해당 증상의 경우 전원 ON OFF 한 뒤 동일한 증상이라면 제품 점검이 필요합니다.', '제품의 정확한 진단 및 조치는 제품 점검 후엔지니어를 통해 안내 가능한 부분으로 서비스를 신청하시어점검과 상세 안내를 받아 주시기 바랍니다.']"
"['LG엑스피온 V220LH10K인데요', '컴퓨터 부팅시 항상 그러는건 아니고잘 되다가 진짜 갑자기 화면이 깨지면서 큰 소리로기계음이 나요...', '깜짝깜짝 놀램원래 안 그랬는데 2개월 전 쯤부터 그러더니점점 빈도가 늘어나네요...', '화면 깨질 때는 뭐랄까 글자도 깨지고글리치?', '같이 자홍색이나 초록색으로 깨지고...아무 소리 안 날때는 기계음도 안 나는데노래 틀어놓거나 하면 디디디딕 거리면서 기계음이 나는데대체 왜 그럴까요...', '항상 그러면 어디가 고장난건지대충 예상이라도 해보겠는데갑자기 불특정한 상황에서 그러니까 도통 알 수가 없네요']","['소음은 사운드 드라이버 제거 후 재설치 진행해 보시기 바랍니다.', '1. 시작 아이콘 우 클릭장치 관리자사운드 비디오 및 게임 컨트롤러 더블클릭 REALTEK HD AUDIO 항목 마우스 우 클릭 디바이스 제거팝업창에서 이 장치의 소프트웨어를 삭제합니다', '체크 박스란이 있다면 체크하고 제거 후 재부팅2. LG UPDATE CENTER를 실행하여 삭제된 사운드 드라이버 설치 후 재부팅하여 확인 부탁드립니다.', '위와 같이 조치하여도 소음과 화면 깨짐', '증상이 발생한다면 제품 문제인지 확인을 위해 점검이 필요해 보입니다', '정확한 원인 및 조치 방법은 제품 점검 후 안내 가능한 점 양해 부탁드리며서비스 예약 후 방문해 주시면 엔지니어가 자세한 안내 및 조치 도와드리겠습니다.']"
"['외국에 살다보니 국내 서비스를 받지 못하여 답답하네요', '통돌이 세탁기인데 세탁 과정에서 통도 안 돌고 회전판도 안 도는 현상.이곳 기술자들이 한 달 째 고치지 못하여 문의합니다', 'CLUTCH HOUSING ASSEMBLY를 모두 바꾸어보아도 린스 탈수때는 통이 돌아가는데 세탁과정에서는 안 돌아갑니다.', '답변을 주실 수 있겠습니까?', '혹시 회전 날개판이', '나 WASHER 또는 PIVOT 연결 BOLT가 마모되면 이런 문제가 생길 수 있을런지요.', '전문가님들의 고견을 기다리겠습니다']","['해당 내용에 대해 자세한 확인 및 안내 드리고자 합니다.', 'LG전자 홈페이지 게시판으로 글을 남겨주시면 상세한 안내 및 도움드리겠습니다.']"
